Summit,AWS Session ID,Session name,Abstract,Capacity,Session Date,Start Time,End Time,Session Duration,Session Topic,Session Tracks,Session Type,Session Level,Area of Interest,Target Roles,Industry,Sponsor,Total Speakers,AWS Speakers,External Speakers,Robotics [Session Topic],Networking [Session Topic],AI/ML [Session Topic],Architecture [Session Topic],Cloud Operations [Session Topic],Front-End Web & Mobile [Session Topic],Enterprise & Migration [Session Topic],Content Delivery [Session Topic],Business Applications [Session Topic],Hybrid Cloud [Session Topic],End-User Computing [Session Topic],Training & Certification [Session Topic],Analytics [Session Topic],Kubernetes [Session Topic],Compute [Session Topic],Internet of Things [Session Topic],Migration & Transfer [Session Topic],Serverless Containers and Functions [Session Topic],DevOps & Developer Productivity [Session Topic],Management & Governance [Session Topic],Database [Session Topic],Security/Identity/Compliance [Session Topic],Application Integration [Session Topic],Storage [Session Topic],Blockchain [Session Topic],Threat Detection & Incident Response [Area of Interest],Social Impact [Area of Interest],Customer Enablement [Area of Interest],Inclusion & Diversity [Area of Interest],Small and Midsize Business (SMB) [Area of Interest],Well-Architected Framework [Area of Interest],New to AWS [Area of Interest],Open Source [Area of Interest],Modernization [Area of Interest],Sustainability [Area of Interest],BuildOn.AWS  [Area of Interest],Identity & Access Management [Area of Interest],Customer Stories [Area of Interest],Open Data [Area of Interest],Event-Driven Architecture [Area of Interest],Digital Native Business (DNB) [Area of Interest],Governance/Risk/Compliance [Area of Interest],Resilience [Area of Interest],Application Security [Area of Interest],VMware [Area of Interest],GovCloud [Area of Interest],Network & Infrastructure Security [Area of Interest],Data Protection [Area of Interest],AWS Partners [Area of Interest],Business Intelligence [Area of Interest],Global Infrastructure [Area of Interest],Microsoft [Area of Interest],SAP [Area of Interest],AWS Marketplace [Area of Interest],Disaster Response & Recovery [Area of Interest],Independent Software Vendor (ISV) [Area of Interest],Workforce Development [Area of Interest],Oracle [Area of Interest],Edge Computing [Area of Interest],Startup [Area of Interest],SaaS [Area of Interest],Generative AI [Area of Interest],DeepRacer [Area of Interest],Price Performance [Area of Interest],Innovation on AWS [Area of Interest],Tech Explorer [Target Roles],Developer / Engineer [Target Roles],Data Engineer [Target Roles],IT Executive [Target Roles],IT Administrator [Target Roles],Data Scientist [Target Roles],DevOps Engineer [Target Roles],Venture Capitalist [Target Roles],Advisor / Consultant [Target Roles],Business Executive [Target Roles],System Administrator [Target Roles],Academic / Researcher [Target Roles],Press / Media Analyst [Target Roles],Student [Target Roles],Entrepreneur (Founder/Co-Founder) [Target Roles],Sales / Marketing [Target Roles],Cloud Security Specialist [Target Roles],Solution or Systems Architect [Target Roles],IT Professional or Technical Manager [Target Roles],Financial Services [Industry],Automotive [Industry],Telecommunications [Industry],Government [Industry],Travel & Hospitality [Industry],Manufacturing & Industrial [Industry],Healthcare [Industry],Media & Entertainment [Industry],Consumer Packaged Goods [Industry],Education [Industry],Advertising & Marketing [Industry],Retail [Industry],Sports [Industry],Mining & Minerals [Industry],Aerospace & Satellite [Industry],Life Sciences [Industry],Agriculture [Industry],Energy [Industry],Games [Industry],Nonprofit [Industry]
New York,PRT202-S,Pay less for AWS: 3 easy ways to save more now (sponsored by Aurea CloudFix),"Join Rahul Subramaniam, founder of CloudFix and host of AWS Insiders, to learn his top three ways to save more on AWS almost instantly. In this lightning talk, learn how to achieve quick wins and nonstop savings; go after easy, AWS recommended savings you can bank today to save 10% or more every month; automate cost savings easily and automate them today based on recommendations from AWS; and empower engineering to safely cut costs quickly. Discover what data can help, how to share it, and the right tools to empower FinOps and engineering to optimize costs together. This presentation is brought to you by Aurea CloudFix, an AWS Partner.0",300,7/26/23,1/1/00 9:00,1/1/00 9:30,30,DevOps & Developer Productivity,Lightning talk,Lightning Talk,200 - Intermediate,Innovation on AWS,"Developer / Engineer,IT Executive,DevOps Engineer",,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT203-S,Achieving enterprise resiliency for mission-critical workloads (sponsored by Veritas),"Do you know how your mission-critical workloads achieve the highest level of resiliency? This is critical across both Availability Zones and AWS Regions when using Amazon EC2. Join this lightning talk to learn more from the Veritas Alta Application Resiliency product management and Amazon EBS technical teams. This presentation is brought to you by Veritas, an AWS Partner.0",300,7/26/23,1/1/00 15:00,1/1/00 15:30,30,"Compute,Storage,Hybrid Cloud",Lightning talk,Lightning Talk,200 - Intermediate,"Application Security,Resilience,Data Protection","Cloud Security Specialist,Solution or Systems Architect,IT Executive",,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT204-S,"Secure, cloud-native, cost-effective: How Veritas can help you (sponsored by Veritas)","It's imperative to gain full control of your data and go beyond basic security backups. In this lightning talk, explore how to implement a data resiliency strategy with superior immutability, secure vault locations, cross-cloud anomaly detection, and non-disruptive recovery rehearsals, at scale. Learn how Veritas provides secure, elastic, cloud-native solutions, all optimized for cost-efficiency and rapid recovery when it matters most. This presentation is brought to you by Veritas, an AWS Partner.",300,7/26/23,1/1/00 9:00,1/1/00 9:30,30,"Security/Identity/Compliance,Hybrid Cloud,Storage",Lightning talk,Lightning Talk,200 - Intermediate,"Data Protection,Resilience,Disaster Response & Recovery","Cloud Security Specialist,IT Executive,Solution or Systems Architect",,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT205-S,Generative AI for the enterprise (sponsored by Cloudera),"Services like ChatGPT and others powered by generative AI are fueling innovation and efficiency across industries. However, these services do not come without their risks and often raise critical questions regarding data privacy and ethical considerations. In this lightning talk, hear about CML, which offers a secure environment for you to experiment with. Explore how you can use it to run your own open source large language models augmented with your proprietary data with a brand new, one-click, deployable applied ML prototype. This presentation is brought to you by Cloudera, an AWS Partner.",300,7/26/23,1/1/00 14:45,1/1/00 15:00,15,"AI/ML,Hybrid Cloud,Security/Identity/Compliance",Lightning talk,Lightning Talk,200 - Intermediate,"Open Source,Generative AI","Data Scientist,Solution or Systems Architect,IT Professional or Technical Manager",,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT207-S,"How AMD's performance, cost-efficiency & sustainability can help you (sponsored by AMD)","Processor choice matters. Join this lightning talk to explore how EPYC processors allow confidential computing, faster application performance and time to solve, and superior energy efficiency at lower cost while maintaining easy x86 migration. Learn about recent AWS AMD instance performance enhancements and how AMD-powered instances can help optimize your workloads with the right solutions, tools, and services powered by the latest technology from AMD. This presentation is brought to you by AMD, an AWS Partner.",300,7/26/23,1/1/00 9:45,1/1/00 10:15,30,"Cloud Operations,Compute,Migration & Transfer",Lightning talk,Lightning Talk,200 - Intermediate,"AWS Partners,Customer Enablement,Global Infrastructure","Business Executive,DevOps Engineer,IT Administrator","Financial Services,Media & Entertainment,Retail",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
New York,PRT208-S,Cost-optimized scaling for FSI workloads on Amazon EC2 with AMD (sponsored by AMD),"Join this lightning talk to see how migration to AMD EPYC-powered Amazon EC2 instances allows financial institutions to solve today's critical macro-economic and regulatory business challenges that are intensified by using traditional on-premises infrastructure. Learn how risk calculations can be completed on time at lower cost by accessing virtually unlimited cloud scale. Then, explore how capital markets firms can increase profitability while running more complex trading simulations and more thorough market data analysis for faster time to insight and decision. Finally, see how general IT can run more efficiently on AMD-powered Amazon EC2 instances and how you can adopt them. This presentation is brought to you by AMD, an AWS Partner.",300,7/26/23,1/1/00 13:30,1/1/00 14:00,30,"Business Applications,Compute,Analytics",Lightning talk,Lightning Talk,200 - Intermediate,"Business Intelligence,Governance/Risk/Compliance,Price Performance","Business Executive,DevOps Engineer,Data Scientist","Financial Services,Retail",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
New York,PRT210-S,Three strategies for building fast and reliable AI apps with Redis (sponsored by Redis),"Amid the AI landscape's evolution from classic ML to modern generative AI, unlocking optimal production performance remains challenging. In this chalk talk, hear how Redis enhances real-time responses, query accuracy, and overall system efficiency for both traditional ML pipelines and LLMs. Join us as we explore key strategies that reduce costs and improve throughput across all your AI applications with Redis. This presentation is brought to you by Redis, an AWS Partner.",300,7/26/23,1/1/00 13:45,1/1/00 14:00,15,"Application Integration,Analytics,DevOps & Developer Productivity",Lightning talk,Lightning Talk,200 - Intermediate,"Data Protection,Open Source,AWS Partners,Generative AI","Developer / Engineer,IT Executive,DevOps Engineer","Financial Services,Government,Retail",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
New York,PRT211-S,IBM watsonx: Scale and accelerate the impact of AI with trusted data (sponsored by IBM),"At the current historical turning point, massively scalable and flexible foundation models are redefining and significantly accelerating AI adoption. Instead of treating AI technology as a tactical add-on, enterprises can now put AI to work at the strategic core of their business. To win lasting competitive advantage, businesses must prioritize both trust and data that drives unique value, while infusing AI into workflows from cybersecurity to customer service and beyond. In this lightning talk, learn how watsonx, IBM's AI and data platform, scales and accelerates the impact of AI with trusted data and provides leading capabilities to train, tune, and deploy AI across your business. This presentation is brought to you by IBM, an AWS Partner.",300,7/26/23,1/1/00 9:45,1/1/00 10:15,30,"AI/ML,Database,Management & Governance",Lightning talk,Lightning Talk,200 - Intermediate,"Data Protection,Innovation on AWS,Open Data","Business Executive,Data Scientist,IT Professional or Technical Manager","Financial Services,Retail,Media & Entertainment",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
New York,PRT212-S,Create Materialize fun with CockroachDB using scalability & consistency (sponsored by Cockroach Labs),"CockroachDB is the backbone of Materialize's cloud-native, real-time SQL data warehouse. Come learn how CockroachDB's scalability and strong consistency guarantees make Materialize fast without sacrificing correctness. This talk covers Materialize's transformation into a cloud-native product, including key architectural decisions and performance improvements. This presentation is brought to you by Cockroach Labs, an AWS Partner.",300,7/26/23,1/1/00 16:30,1/1/00 17:00,30,"Business Applications,Database,Architecture",Lightning talk,Lightning Talk,200 - Intermediate,"Customer Stories,Resilience,SaaS","Developer / Engineer,Solution or Systems Architect,Tech Explorer","Financial Services,Retail,Media & Entertainment",1,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
New York,PRT213-S,Building mission-critical applications with CockroachDB on AWS (sponsored by Cockroach Labs),"Mission-critical applications are being modernized to create better, more frictionless customer experiences; expand and adapt to changing workload demands; and ensure business continuity. This lightning talk focuses on how enterprises can use CockroachDB on AWS to meet these requirements. Learn how CockroachDB helps remove performance bottlenecks, scale globally while maintaining data locality, and survive virtually any type of outage. This presentation is brought to you by Cockroach Labs, an AWS Partner.",300,7/26/23,1/1/00 12:45,1/1/00 13:15,30,Database,Lightning talk,Lightning Talk,200 - Intermediate,"Global Infrastructure,Resilience,Modernization","Solution or Systems Architect,Developer / Engineer,IT Executive","Financial Services,Games,Retail",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
New York,PRT216-S,Secure what you build and run on the cloud (sponsored by Wiz),"As cloud adoption expands, so too does the complexity of securing applications in the cloud, and keeping pace often requires a new approach. Organizations need a solution that deploys without agents in minutes and empowers security teams to unify a fragmented cloud application security stack. Removing friction and highlighting critical risks can provide the context and incentive required to remediate issues directly. In this lightning talk, learn about common challenges with securing cloud applications today and the Wiz approach to cloud security that makes it one of the top solutions for cloud security. This presentation is brought to you by Wiz, an AWS Partner.",300,7/26/23,1/1/00 12:45,1/1/00 13:15,30,"Enterprise & Migration,Security/Identity/Compliance,Cloud Operations",Lightning talk,Lightning Talk,200 - Intermediate,"Network & Infrastructure Security,Innovation on AWS,Threat Detection & Incident Response","Cloud Security Specialist,DevOps Engineer,Business Executive","Financial Services,Healthcare,Media & Entertainment",1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT217-S,From CSPM to CNAPP: Defining a new operating model for cloud security (sponsored by Wiz),"The rapid pace of the cloud introduces the need to implement strong security practices across multiple clouds, multiple architectures (e.g., containers, serverless, and VMs), and thousands of cloud technologies. Join this lightning talk to dive deep into common cloud attack paths from initial access to internal exposure and isolation breakout. Discover strategies for how organizations can approach prevention, including a playbook for how security and development teams can control risks together across the pipeline. This presentation is brought to you by Wiz, an AWS Partner.",300,7/26/23,1/1/00 15:00,1/1/00 15:30,30,Security/Identity/Compliance,Lightning talk,Lightning Talk,200 - Intermediate,SaaS,"Cloud Security Specialist,IT Executive,Developer / Engineer",,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT218-S,From chaos to Khoros: Jetson's digital transformation journey (sponsored by Khoros),"This lightning talk exposes the multifaceted complexities (â€œthe chaosâ€) evolving within CX and shares how the Khoros digital contact center solution empowers brands, like Jetson electric bikes, to disrupt the chaos and deliver engagement experiences with authenticity, efficiency, and efficacy. Discover how Jetson achieved its omnichannel service vision in less than a year and moved 100% of its interactions to Khoros, including voice via Amazon Connect. This presentation is brought to you by Khoros, an AWS Partner.",300,7/26/23,1/1/00 9:00,1/1/00 9:15,15,"Analytics,Cloud Operations,Content Delivery",Lightning talk,Lightning Talk,200 - Intermediate,"Customer Stories,AWS Marketplace,AWS Partners","IT Executive,System Administrator,Sales / Marketing",,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT301-S,From legacy to leading edge: NYC's cloud modernization journey (sponsored by IBM),"Join this lightning talk to hear how the New York City (NYC) Office of Technology and Innovation (OTI) adopted an application modernization program on AWS to increase the reliability and availability of their mission-critical systems, introduce dynamic scalability, and improve cybersecurity. Learn how this allowed them to enhance citizen services and reduce annual application management costs. This presentation is brought to you by IBM, an AWS Partner.",300,7/26/23,1/1/00 14:15,1/1/00 14:45,30,"AI/ML,Application Integration,Migration & Transfer",Lightning talk,Lightning Talk,300 - Advanced,"Customer Stories,GovCloud,Modernization","Business Executive,IT Executive,DevOps Engineer",Government,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,SEC203-S,Securing applications from code to cloud with Prisma Cloud (sponsored by Palo Alto Networks),"Prisma Cloud helps security teams and developers secure their applications, from code to cloud. In this session, learn how the Prisma Cloud security platform by Palo Alto Networks protects developer code, cloud applications, cloud workloads, cloud infrastructure, cloud data, application networks, and cloud APIs. If you are tasked with securing cloud-native applications or infrastructure, how do you keep up with emerging innovative architectures and new cloud security tools? How do you securely adopt DevOps and continuous rapid delivery? Join this session to hear about adaptable solutions to these challenges. This presentation is brought to you by Palo Alto Networks, an AWS Partner.",250,7/26/23,1/1/00 15:00,1/1/00 16:00,60,"Security/Identity/Compliance,DevOps & Developer Productivity,Hybrid Cloud",Sponsor - Security,Breakout Session,200 - Intermediate,"AWS Marketplace,Governance/Risk/Compliance,Threat Detection & Incident Response","Business Executive,Developer / Engineer,IT Professional or Technical Manager","Financial Services,Government,Manufacturing & Industrial",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,EXL113,M&E Roundtable ,,,7/26/23,1/1/00 11:45,1/1/00 13:00,75,,ExecLeaders,Roundtable,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,TNC405,Why do you need Cloud Skills?,,,7/26/23,1/1/00 15:00,1/1/00 15:45,45,,T&C,Expo Demo,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,EXL105,Data-driven enterprise from vision to value: Customer-led innovation,,,7/26/23,1/1/00 14:00,1/1/00 14:45,45,,ExecLeaders,Breakout Session,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRS101,Press Presentation,,,7/26/23,1/1/00 12:00,1/1/00 15:00,180,,Press,Press,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PSM201,Building a successful migration & modernization practice for partners,,,7/25/23,1/1/00 14:15,1/1/00 15:00,45,,Partner Summit,Breakout Session,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,EBC101,EBC,,,7/26/23,1/1/00 8:00,1/1/00 18:00,600,,EBC,EBC,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,EXL106,Everybody wins: Real-world business value in the cloud for CIOs & CFOs,,,7/26/23,1/1/00 15:00,1/1/00 15:45,45,,ExecLeaders,Breakout Session,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,TNC404,Why get certified? ,,,7/26/23,1/1/00 14:00,1/1/00 14:45,45,,T&C,Expo Demo,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,TNC407,Assessing your organization Cloud Skills,,,7/26/23,1/1/00 17:00,1/1/00 17:45,45,,T&C,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,EBC102,Executive EBC,,,7/26/23,1/1/00 8:00,1/1/00 18:00,600,,EBC,EBC,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,TNC401,Why do you need Cloud Skills?,,,7/26/23,1/1/00 9:00,1/1/00 9:45,45,,T&C,Expo Demo,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,EXL115,Ask a Strategist,,,7/26/23,1/1/00 7:45,1/1/00 16:15,510,,ExecLeaders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,TNC406,What's Gen AI JAM?,,,7/26/23,1/1/00 16:00,1/1/00 16:45,45,,T&C,Expo Demo,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
